country,year,isic,value_added,gross_output
440,2015,21,129545649,464136664
440,2016,21,143592892,493639074
440,2017,21,173008164,505597354
440,2010,22,53957050,176760272
440,2011,22,77382637,236493566
440,2012,22,81088721,246554711
440,2013,22,84275018,268330196
440,2014,22,91773039,280095393
440,2015,22,82989245,239284475
440,2016,22,79453782,234537380
440,2017,22,95730039,240218988
440,2010,23,238926943,5884612820
440,2011,23,304898502,7269927354
440,2012,23,252121048,6983025035
440,2013,23,117604104,7993628203
440,2014,23,141085435,7606524950
440,2015,23,127517220,7026151545
440,2016,23,1045954402.784924,10631414573.69988
440,2017,23,499181043.8058167,16481123430.81544
440,2010,24,416825212,2295889543
440,2011,24,528200966,3382270228
440,2012,24,284262820,2896266076
440,2013,24,174522720,2652612705
440,2014,24,362086159,2690135534
440,2015,24,535836719,2425523396
440,2016,24,379779544,1858117219
440,2017,24,457578094,1903129633
440,2010,25,155317111,721357758
440,2011,25,167292382,932453239
440,2012,25,201346302,967490055
440,2013,25,211034718,1019856897
440,2014,25,254532949,1113905646
440,2015,25,206637986,969186799
440,2016,25,244903129,993415078
440,2017,25,295071993,1017480305
440,2010,26,107201988,429060029
440,2011,26,147894529,594465144
440,2012,26,164125109,588879718
440,2013,26,191012481,666894514
440,2014,26,212120085,690426333
440,2015,26,168166679,551426870
440,2016,26,184950804,583405510
440,2017,26,222838322,597538359
440,2010,27,11844230,86480915
440,2011,27,17801787,121575549
440,2012,27,15851589,122663498
440,2013,27,20274832,125860817
440,2014,27,10957420,88392332
440,2015,27,10612660,71840907
440,2016,27,9947624,59560747
440,2017,27,11985414,61003591
440,2010,28,168887139,544836135
440,2011,28,218576910,771939304
440,2012,28,220258987,741027351
440,2013,28,231956991,762931126
440,2014,28,272960854,822543444
440,2015,28,272217102,840862233
440,2016,28,298964089,874100007
440,2017,28,360207442,895274857
440,2010,29,219461657,610820048
440,2011,29,285934152,901291245
440,2012,29,297804534,881729467
440,2013,29,342218087,1036317439
440,2014,29,348745248,1108766865
440,2015,29,311615589,896963264
440,2016,29,330700692,941993396
440,2017,29,398445347,964812945
440,2010,30,6871640.271896015,44172916.1653339
440,2011,30,20942915.42462099,71319007.34797685
440,2012,30,17219819.97276796,50129480.60403371
440,2013,30,18745739.36718317,51519460.00718904
440,2014,30,21579323.56104401,72542111.09030452
440,2015,30,18843099.13415848,39135358.45329869
440,2016,30,21005313.94838252,58809101.53059821
440,2017,30,23000421.94777722,48827062.50273935
440,2010,31,55124591,202761178
440,2011,31,79631237,280582895
440,2012,31,83032664,341794536
440,2013,31,102778229,399643131
440,2014,31,106530766,411970835
440,2015,31,95572717,353578237
440,2016,31,104747051,367575370
440,2017,31,126204680,376479790
440,2010,32,53316710.28242899,173664344.3664041
440,2011,32,35112899.97676835,97134314.02578758
440,2012,32,35726846.51226345,67794250.13632996
440,2013,32,42200418.02882732,76342153.62208675
440,2014,32,46472056.74916015,100650047.0305945
440,2015,32,60439613.81729668,136417560.8801874
440,2016,32,70761654.80959916,133515227.4165503
440,2017,32,85527707.18952695,132963850.9309905
440,2010,33,27271335.44567499,106777136.7449011
440,2011,33,31955572.69009395,145147203.156907
440,2012,33,40682761.7366978,153202398.6575915
440,2013,33,38554493.66106121,130116067.9745409
440,2014,33,31822875.91743106,104376341.8232925
440,2015,33,35382590.72609096,144487151.5941092
440,2016,33,34797821.24201832,148098332.0528515
440,2017,33,43963697.82575706,166878409.4297353
440,2010,34,41037361,142268124
440,2011,34,47219797,185057896
440,2012,34,44420335,212066654
440,2013,34,53786454,249981156
440,2014,34,77790776,319987996
440,2015,34,81687201,274207877
440,2016,34,112612897,335640766
440,2017,34,135681859,343771578
440,2010,35,57117429,166226695
440,2011,35,21879818,114117162
440,2012,35,11929081,170967625
440,2013,35,20392478,203170460
440,2014,35,31953387,179436381
440,2015,35,39289798,159303018
440,2016,35,40971865,152027300
440,2017,35,49365028,155710122
440,2010,36,345010500,1176150500
440,2011,36,434370377,1531124987
440,2012,36,454112920,1684697212
440,2013,36,495830069,1834076600
440,2014,36,601759136,2124597495
440,2015,36,542867093,1843598300
440,2016,36,582717483,1909031177
440,2017,36,702088250,1955276970
440,2010,37,0,0
440,2011,37,0,1001351168
440,2012,37,0,989548544
440,2013,37,0,0
440,2014,37,0,0
440,2015,37,206566912,0
440,2016,37,43302705.28700173,170598860.2052229
440,2017,37,16731343.54004751,400672614.0386429
442,2010,15,308458428,848691122
442,2011,15,337802626,952102959
442,2012,15,328667582,934865258
442,2013,15,339768891,976287860
442,2014,15,361136789,1025166819
442,2015,15,315862213,994721928
442,2016,15,321005267,987019311
442,2017,15,331645113,994819701
442,2010,16,1944558649.24277,6695450535.474814
442,2011,16,2232204497.890315,6152917614.649135
442,2012,16,1345476056.787174,4296145700.931038
442,2013,16,1241110399.324399,3593889917.806688
442,2014,16,1291531650.401902,3495717517.841104
442,2015,16,954887161.5873629,3369824653.627532
442,2016,16,1084423157.00199,3080696030.140575
442,2017,16,1049254184.483102,3664022093.620565
442,2010,17,1651742524.582552,8437072102.440582
442,2011,17,2092841289.999528,10393476441.42361
442,2012,17,1180844021.766005,6138802479.346039
442,2013,17,1368449764.274739,6388312448.45876
442,2014,17,1469618735.343795,6471371668.771359
442,2015,17,1243452215.178085,6649134788.304342
442,2016,17,1561108827.55222,6033482718.630519
442,2017,17,1230617035.977136,5603238789.004595
442,2010,18,2532054953.002472,8860832942.562441
442,2011,18,3001953577.664175,9940689204.365879
442,2012,18,1794434656.628164,6143993096.022682
442,2013,18,1843929642.600667,6050341186.410398
442,2014,18,1993615741.71023,6206742626.659936
442,2015,18,1770706793.977148,6747234783.522063
442,2016,18,2346778524.607355,6643028108.660965
442,2017,18,2004199654.388419,6858073038.690138
442,2010,19,0,0
442,2011,19,0,0
442,2012,19,0,0
442,2013,19,0,0
442,2014,19,0,0
442,2015,19,0,0
442,2016,19,0,0
442,2017,19,626516230.0121624,0
442,2010,20,65823893,261706264
442,2011,20,67282499,276636709
442,2012,20,58204225,251575886
442,2013,20,53773506,254395162
442,2014,20,50681213,251681299
442,2015,20,43364507,218597059
442,2016,20,45241613,221009146
442,2017,20,46741164,235971041
442,2010,21,1714792273.092053,7552636725.314932
442,2011,21,1826950920.692203,7905025252.898105
442,2012,21,1220805788.60643,5232608602.110198
442,2013,21,1241725861.553227,5347777332.909888
442,2014,21,1410670852.758086,5834603030.841924
442,2015,21,1183910532.708798,6057223310.207134
442,2016,21,1622145881.327672,5994789609.612431
442,2017,21,1411948200.157393,6395947870.697147
442,2010,22,84498274,170850744
442,2011,22,94390116,191560499
442,2012,22,78633525,175769058
442,2013,22,55632346,137288411
442,2014,22,59172302,142358485
442,2015,22,45028107,110352140
442,2016,22,44135462,104310124
442,2017,22,45598349,102096354
442,2010,23,0,0
442,2011,23,0,0
442,2012,23,0,0
442,2013,23,0,0
442,2014,23,0,0
442,2015,23,0,0
442,2016,23,0,0
442,2017,23,5002302002.692864,0
442,2010,24,66618545,236144870
442,2011,24,74650209,288313828
442,2012,24,73365589,279071915
442,2013,24,87099800,349992506
442,2014,24,99372325,400142764
442,2015,24,81516405,327729219
442,2016,24,92584908,352751823
442,2017,24,6586867582.890769,376607101
442,2010,25,2743947425.389233,12795272141.76962
442,2011,25,3128357964.990909,13814007820.68344
442,2012,25,2137713919.358325,8964862332.207809
442,2013,25,2160454596.660575,8843575165.349363
442,2014,25,2379661337.451376,9518112310.558483
442,2015,25,2054341428.932651,9864206813.445024
442,2016,25,2786989469.116694,9574994873.162418
442,2017,25,2479736510.260984,10613677609.14486
442,2010,26,4859022520.961468,20830673982.01018
442,2011,26,5609479237.347004,22940832289.13929
442,2012,26,248492207,819484652
442,2013,26,227574780,712200245
442,2014,26,236556547,796968696
442,2015,26,198966565,765477871
442,2016,26,288705636,1038455356
442,2017,26,298274897,1057474866
442,2010,27,4774204104.609238,28565046371.04264
442,2011,27,5682800908.432399,32997250252.21292
442,2012,27,3462846401.121336,20507520800.72434
442,2013,27,3391193538.205269,19242231981.5155
442,2014,27,3954888583.241266,20340093257.08292
442,2015,27,3313524462.305494,21517030923.87269
442,2016,27,4390180946.973643,20299332425.93975
442,2017,27,3833635255.196119,21935415845.51278
442,2010,28,288989394,893191828
442,2011,28,308748818,990192586
442,2012,28,293076917,881928968
442,2013,28,299140026,906315899
442,2014,28,303821921,916772695
442,2015,28,252645405,764812391
442,2016,28,255521080,735259157
442,2017,28,263990426,804713083
442,2010,29,56817808,370971275
442,2011,29,56022408,394242072
442,2012,29,479124872,1528214334
442,2013,29,529370283,1624358235
442,2014,29,511721012,1555196816
442,2015,29,484329443,1408625679
442,2016,29,467349162,1383574780
442,2017,29,482839633,1489525011
442,2010,30,263827350.6196732,2176668126.344379
442,2011,30,880715625.3473002,3623246323.599587
442,2012,30,506192398.798476,2003332165.868079
442,2013,30,522761416.5568076,2135441073.686123
442,2014,30,668235194.797781,2954633545.447806
442,2015,30,418919840.2021749,1472390423.94346
442,2016,30,579835644.940753,2108138058.330106
442,2017,30,460150137.9984711,1699554774.061126
442,2010,31,2019896013.862547,9110712070.191149
442,2011,31,2271929762.406345,10356831226.55156
442,2012,31,56405423,153540950
442,2013,31,52312994,139412793
442,2014,31,44047546,127366395
442,2015,31,34713788,104474083
442,2016,31,34069476,103314586
442,2017,31,35198723,115731738
442,2010,32,2034322505.247104,8373838776.977526
442,2011,32,1459454376.267183,4818037390.165076
442,2012,32,1034935301.711708,2657922866.375009
442,2013,32,1169751982.88009,3107489930.970387
442,2014,32,1431941935.309998,4026850546.846426
442,2015,32,1337176531.841169,4984855479.401919
442,2016,32,1953321571.306125,4700953379.985827
442,2017,32,1712027515.933367,4628157760.768366
442,2010,33,1039697495.85971,5183739926.506072
442,2011,33,1291948977.668743,7085189830.906987
442,2012,33,1153819959.698717,5950347836.083831
442,2013,33,1038443972.909413,5072611010.1443
442,2014,33,957780941.6394155,4002478496.161026
442,2015,33,771909738.8059382,5134445947.728137
442,2016,33,956403893.9715848,5081215427.981088
442,2017,33,878608686.671313,5673548184.445887
442,2010,34,2826531486.925375,15167894427.7198
442,2011,34,3297153260.793506,17265595714.99073
442,2012,34,2161361845.740481,11365951477.35667
442,2013,34,2327322159.051792,12182036984.59107
442,2014,34,2735769240.463239,13338392886.31951
442,2015,34,2451094439.331965,14930100216.72604
442,2016,34,3453736763.416939,15497158030.81358
442,2017,34,3095932784.121043,17370245203.66169
442,2010,35,1294275265.8669,5490630201.200912
442,2011,35,1548331278.367175,6185366486.808066
442,2012,35,1037223620.801991,4160569034.898971
442,2013,35,1075194860.482662,4303496154.977882
442,2014,35,1145773698.929895,4526035875.485871
442,2015,35,1023383277.724011,5036624600.568303
442,2016,35,1357662138.265653,5049808367.862047
442,2017,35,1186481264.443052,5075910872.12126
442,2010,36,44897986,94961229
442,2011,36,47959631,102035847
442,2012,36,42914374,89040905
442,2013,36,44877642,91481350
442,2014,36,44578237,93534696
442,2015,36,39260962,67985793
442,2016,36,40374543,70904336
442,2017,36,41712773,82263069
442,2010,37,1668525691.426965,1785827948.283116
442,2011,37,269363583.6899428,2323606224.000896
442,2012,37,200506885.1401433,1398038080.531625
442,2013,37,190455019.1280008,1241545470.285768
442,2014,37,203595878.5363959,898174173.4133826
442,2015,37,139313278.2467524,504582139.5085481
442,2016,37,230000204.6882992,476051453.748976
442,2017,37,167665087.3198617,746204402.9730711
446,2010,15,46425259,114885037
446,2011,15,52932151,135971030
446,2012,15,64817248,165190296
446,2013,15,69442645,166228516
446,2014,15,71858612,224991608
446,2015,15,86388035,218005976
446,2016,15,96817361,236015622
446,2017,15,,
446,2010,16,7226469.978070474,35415145.02183251
446,2011,16,0,107.0133917941944
446,2012,16,234.4954485369323,0
446,2013,16,74.90178032239338,0
446,2014,16,0,87.73946770261419
446,2015,16,0,0
446,2016,16,0,0
446,2017,16,,
446,2010,17,15809494,117636275
446,2011,17,13707552,86393868
446,2012,17,8732064,66144180
446,2013,17,8625961,59901705
446,2014,17,9523948,66431755
446,2015,17,7880565,47769181
446,2016,17,8184800,47669287
446,2017,17,,
446,2010,18,46315290,216125356
446,2011,18,33701919,176694219
446,2012,18,27855668,157723586
446,2013,18,28549345,139127866
446,2014,18,18733390,77851128
446,2015,18,16434146,65701895
446,2016,18,21186197,54324268
446,2017,18,,
446,2010,19,232935,983977
446,2011,19,319024,1146017
446,2012,19,240304,895009
446,2013,19,36.49125135421423,0
446,2014,19,0,60.06175234651761
446,2015,19,0,0
446,2016,19,0,0
446,2017,19,,
446,2010,20,6403048.266334578,39563736.77239582
446,2011,20,0,142.2286942649962
446,2012,20,256.8393874653557,0
446,2013,20,91.65937972862501,0
446,2014,20,0,146.2848928295276
446,2015,20,0,0
446,2016,20,0,0
446,2017,20,,
446,2010,21,6372600.222139081,39949174.9669506
446,2011,21,0,137.4865742582554
446,2012,21,212.7673692383145,0
446,2013,21,74.93892384861428,0
446,2014,21,0,146.4434587661666
446,2015,21,0,0
446,2016,21,0,0
446,2017,21,,
446,2010,22,22511012,58464673
446,2011,22,23289368,60683385
446,2012,22,31340959,76160370
446,2013,22,22784102,57932310
446,2014,22,31104919,79523068
446,2015,22,38614971,95479877
446,2016,22,35878887,99793573
446,2017,22,,
446,2010,23,0,0
446,2011,23,0,819.7655049122947
446,2012,23,876.539193323477,0
446,2013,23,310.032424009646,0
446,2014,23,0,941.0593113147811
446,2015,23,0,0
446,2016,23,0,0
446,2017,23,,
446,2010,24,25480622.57769611,153648769.0279949
446,2011,24,0,564.9510139656294
446,2012,24,1035.04841471113,0
446,2013,24,348.4819246816774,0
446,2014,24,0,608.4476189438999
446,2015,24,0,0
446,2016,24,0,0
446,2017,24,,
446,2010,25,10197200.11978075,67679750.01736744
446,2011,25,0,240.2573744272637
446,2012,25,372.5701262648826,0
446,2013,25,130.3847713174134,0
446,2014,25,0,238.8963362742917
446,2015,25,0,0
446,2016,25,0,0
446,2017,25,,
446,2010,26,2887450,39650637
446,2011,26,12573383,97030534
446,2012,26,22278727,157024700
446,2013,26,31983708,216817213
446,2014,26,48833943,280195925
446,2015,26,64479972,257700226
446,2016,26,51332922,203232519
446,2017,26,,
446,2010,27,0,0
446,2011,27,0,573.898090389514
446,2012,27,603.5200076205399,0
446,2013,27,204.6606277472494,0
446,2014,27,0,510.5186406767056
446,2015,27,0,0
446,2016,27,0,0
446,2017,27,,
446,2010,28,15891460.2978647,89765633.09446035
446,2011,28,0,333.1688154624264
446,2012,28,597.8138913778673,0
446,2013,28,210.3534089857712,0
446,2014,28,0,336.6873845799605
446,2015,28,0,0
446,2016,28,0,0
446,2017,28,,
446,2010,29,15293433.01854631,81909364.01540793
446,2011,29,0,278.7812234697089
446,2012,29,619.1690562578292,0
446,2013,29,213.4180272776711,0
446,2014,29,0,344.0288131980627
446,2015,29,0,0
446,2016,29,0,0
446,2017,29,,
446,2010,30,980448.920576073,11513342.82143568
446,2011,30,0,63.01658866211676
446,2012,30,88.22142393650199,0
446,2013,30,31.54897485773682,0
446,2014,30,0,74.1587308501916
446,2015,30,0,0
446,2016,30,0,0
446,2017,30,,
446,2010,31,7506442.610350694,48190511.97651748
446,2011,31,0,180.1291203955946
446,2012,31,273.1413423569726,0
446,2013,31,99.02450221559924,0
446,2014,31,0,185.2194392628053
446,2015,31,0,0
446,2016,31,0,0
446,2017,31,,
446,2010,32,7560055.087876113,44292869.1810689
446,2011,32,0,83.79675386604615
446,2012,32,180.3730483031407,0
446,2013,32,70.59525574925709,0
446,2014,32,0,101.0704445353716
446,2015,32,0,0
446,2016,32,0,0
446,2017,32,,
446,2010,33,3863777.9030378,27419051.23187606
446,2011,33,0,123.2277502799504
446,2012,33,201.09278616707,0
446,2013,33,62.67073612332523,0
446,2014,33,0,100.4587272718787
446,2015,33,0,0
446,2016,33,0,0
446,2017,33,,
446,2010,34,10504103.30400224,80229579.47152509
446,2011,34,0,300.288428112462
446,2012,34,376.6915902448464,0
446,2013,34,140.4553319282694,0
446,2014,34,0,334.7820542938978
446,2015,34,0,0
446,2016,34,0,0
446,2017,34,,
446,2010,35,4809853.051122164,29042327.14535229
446,2011,35,0,107.5777523280257
446,2012,35,180.7718665569214,0
446,2013,35,64.88867492164887,0
446,2014,35,0,113.5995618900338
446,2015,35,0,0
446,2016,35,0,0
446,2017,35,,
446,2010,36,37037486,115117348
446,2011,36,51116534,197285354
446,2012,36,55226472,210432117
446,2013,36,55624085,205646083
446,2014,36,59377531,219455326
446,2015,36,57395529,210430109
446,2016,36,75174132,219864156
446,2017,36,,
446,2010,37,6200661.945285921,9446019.418318808
446,2011,37,0,40.41285757384808
446,2012,37,34.94521640017435,0
446,2013,37,11.4940782155948,0
446,2014,37,0,22.54339015590554
446,2015,37,0,0
446,2016,37,0,0
446,2017,37,,
454,2010,15,174352515,776232010
454,2011,15,182878171,814188949
454,2012,15,138149085,615051308
454,2013,15,,
454,2014,15,,
454,2015,15,,
454,2016,15,,
454,2017,15,,
454,2010,16,74508580,402540336
454,2011,16,78151972,422224140
454,2012,16,59037245,318954844
454,2013,16,,
454,2014,16,,
454,2015,16,,
454,2016,16,,
454,2017,16,,
454,2010,17,1223241,33131240
454,2011,17,1283057,34751324
454,2012,17,969241,26251704
454,2013,17,,
454,2014,17,,
454,2015,17,,
454,2016,17,,
454,2017,17,,
454,2010,18,3334301,5715271
454,2011,18,3497345,5994742
454,2012,18,2641950,4528524
454,2013,18,,
454,2014,18,,
454,2015,18,,
454,2016,18,,
454,2017,18,,
454,2010,19,1154780,4564079
