country,subitem,year,gross_output,value_added,subitem_code
FIN,Manufacturing (C),2018,,,C
FIN,Mining and quarrying (B),2010,2623593216,1075156224,B
FIN,Mining and quarrying (B),2011,3033070592,1127483776,B
FIN,Mining and quarrying (B),2012,2780282624,1032970048,B
FIN,Mining and quarrying (B),2013,2511471104,787574016,B
FIN,Mining and quarrying (B),2014,2385987328,733332416,B
FIN,Mining and quarrying (B),2015,2061474944,704540672,B
FIN,Mining and quarrying (B),2016,2227088896,738304384,B
FIN,Mining and quarrying (B),2017,2546301440,847260864,B
FIN,Mining and quarrying (B),2018,,,B
FIN,Services,2010,221052649472,125449912320,S
FIN,Services,2011,246082371584,138705567744,S
FIN,Services,2012,235482497024,132938366976,S
FIN,Services,2013,248797675520,139559976960,S
FIN,Services,2014,255432146944,142894874624,S
FIN,Services,2015,216768856064,122444734464,S
FIN,Services,2016,222509662208,124866420736,S
FIN,Services,2017,234078978048,130736873472,S
FIN,Services,2018,,,S
FRA,"Agriculture, forestry and fishing (A)",2010,104438628352,42429562880,A
FRA,"Agriculture, forestry and fishing (A)",2011,118302277632,47283326976,A
FRA,"Agriculture, forestry and fishing (A)",2012,112794165248,43792019456,A
FRA,"Agriculture, forestry and fishing (A)",2013,114158387200,41014939648,A
FRA,"Agriculture, forestry and fishing (A)",2014,117115314176,44448976896,A
FRA,"Agriculture, forestry and fishing (A)",2015,97937809408,39164694528,A
FRA,"Agriculture, forestry and fishing (A)",2016,92821569536,35778428928,A
FRA,"Agriculture, forestry and fishing (A)",2017,96726687744,39082450944,A
FRA,"Agriculture, forestry and fishing (A)",2018,,,A
FRA,Manufacturing (C),2010,941305233408,273171873792,C
FRA,Manufacturing (C),2011,1065980198912,297861709824,C
FRA,Manufacturing (C),2012,974232092672,278070657024,C
FRA,Manufacturing (C),2013,989850370048,291151347712,C
FRA,Manufacturing (C),2014,992224018432,293605310464,C
FRA,Manufacturing (C),2015,824301518848,254496735232,C
FRA,Manufacturing (C),2016,822705717248,254351933440,C
FRA,Manufacturing (C),2017,871947829248,262479167488,C
FRA,Manufacturing (C),2018,,,C
FRA,Mining and quarrying (B),2010,7128378368,2982862592,B
FRA,Mining and quarrying (B),2011,7955024384,3117979904,B
FRA,Mining and quarrying (B),2012,7237214208,2845806848,B
FRA,Mining and quarrying (B),2013,7429492224,2803657216,B
FRA,Mining and quarrying (B),2014,7068952576,2901445632,B
FRA,Mining and quarrying (B),2015,5123730432,2156892928,B
FRA,Mining and quarrying (B),2016,5049691648,2077657088,B
FRA,Mining and quarrying (B),2017,5242850304,2092169600,B
FRA,Mining and quarrying (B),2018,,,B
FRA,Services,2010,2615221420032,1612210634752,S
FRA,Services,2011,2822024986624,1734294110208,S
FRA,Services,2012,2666807427072,1627858010112,S
FRA,Services,2013,2793637937152,1709685080064,S
FRA,Services,2014,2852459905024,1740871303168,S
FRA,Services,2015,2435294167040,1480413020160,S
FRA,Services,2016,2476380258304,1503277219840,S
FRA,Services,2017,2604810895360,1574587990016,S
FRA,Services,2018,,,S
GBR,"Agriculture, forestry and fishing (A)",2010,39140618240,16176350208,A
GBR,"Agriculture, forestry and fishing (A)",2011,41591574528,16046057472,A
GBR,"Agriculture, forestry and fishing (A)",2012,41736237056,16164676608,A
GBR,"Agriculture, forestry and fishing (A)",2013,44754984960,18062704640,A
GBR,"Agriculture, forestry and fishing (A)",2014,47619862528,19449438208,A
GBR,"Agriculture, forestry and fishing (A)",2015,43407220736,17075971072,A
GBR,"Agriculture, forestry and fishing (A)",2016,37330157568,15457017856,A
GBR,"Agriculture, forestry and fishing (A)",2017,,,A
GBR,"Agriculture, forestry and fishing (A)",2018,,,A
GBR,Manufacturing (C),2010,655958802432,218325876736,C
GBR,Manufacturing (C),2011,720621010944,233780559872,C
GBR,Manufacturing (C),2012,727898587136,234094788608,C
GBR,Manufacturing (C),2013,746356736000,247432773632,C
GBR,Manufacturing (C),2014,796090892288,270029619200,C
GBR,Manufacturing (C),2015,745333981184,261630410752,C
GBR,Manufacturing (C),2016,672094027776,237657047040,C
GBR,Manufacturing (C),2017,,,C
GBR,Manufacturing (C),2018,,,C
GBR,Mining and quarrying (B),2010,72247361536,47257378816,B
GBR,Mining and quarrying (B),2011,79986753536,51538046976,B
GBR,Mining and quarrying (B),2012,74239352832,44859228160,B
GBR,Mining and quarrying (B),2013,73329516544,43152572416,B
GBR,Mining and quarrying (B),2014,69349916672,39961849856,B
GBR,Mining and quarrying (B),2015,54657773568,30697637888,B
GBR,Mining and quarrying (B),2016,43909652480,24674791424,B
GBR,Mining and quarrying (B),2017,,,B
GBR,Mining and quarrying (B),2018,,,B
GBR,Services,2010,2546009899008,1498280099840,S
GBR,Services,2011,2716125626368,1599371345920,S
GBR,Services,2012,2762984390656,1638955745280,S
GBR,Services,2013,2857227780096,1675959205888,S
GBR,Services,2014,3118363574272,1853587456000,S
GBR,Services,2015,2959534718976,1771931828224,S
GBR,Services,2016,2703364718592,1630859821056,S
GBR,Services,2017,,,S
GBR,Services,2018,,,S
GRC,"Agriculture, forestry and fishing (A)",2010,16226468864,8642103296,A
GRC,"Agriculture, forestry and fishing (A)",2011,17094473728,8503222272,A
GRC,"Agriculture, forestry and fishing (A)",2012,15735216128,7953691136,A
GRC,"Agriculture, forestry and fishing (A)",2013,15999927296,7695264256,A
GRC,"Agriculture, forestry and fishing (A)",2014,16203247616,8064545792,A
GRC,"Agriculture, forestry and fishing (A)",2015,14067197952,7467173376,A
GRC,"Agriculture, forestry and fishing (A)",2016,13648357376,6988356608,A
GRC,"Agriculture, forestry and fishing (A)",2017,14610771968,7538656256,A
GRC,"Agriculture, forestry and fishing (A)",2018,,,A
GRC,Manufacturing (C),2010,79204343808,21683499008,C
GRC,Manufacturing (C),2011,81699880960,22515187712,C
GRC,Manufacturing (C),2012,75909873664,19755870208,C
GRC,Manufacturing (C),2013,75382267904,20255027200,C
GRC,Manufacturing (C),2014,75561361408,19953080320,C
GRC,Manufacturing (C),2015,58245550080,17028197376,C
GRC,Manufacturing (C),2016,57366081536,17956255744,C
GRC,Manufacturing (C),2017,63737602048,19229808640,C
GRC,Manufacturing (C),2018,,,C
GRC,Mining and quarrying (B),2010,2105343616,1143732352,B
GRC,Mining and quarrying (B),2011,2085115264,1184823552,B
GRC,Mining and quarrying (B),2012,1674586624,892790656,B
GRC,Mining and quarrying (B),2013,1785179520,1088078336,B
GRC,Mining and quarrying (B),2014,1821786240,1008659840,B
GRC,Mining and quarrying (B),2015,1473165824,775643072,B
GRC,Mining and quarrying (B),2016,1333003392,716141952,B
GRC,Mining and quarrying (B),2017,1588770560,902386368,B
GRC,Mining and quarrying (B),2018,,,B
GRC,Services,2010,269188087808,179293487104,S
GRC,Services,2011,255338905600,172030607360,S
GRC,Services,2012,223594921984,149712142336,S
GRC,Services,2013,221222354944,147456016384,S
GRC,Services,2014,218437500928,145152393216,S
GRC,Services,2015,179903053824,119755546624,S
GRC,Services,2016,173862567936,116279640064,S
GRC,Services,2017,182064611328,120570093568,S
GRC,Services,2018,,,S
HKG,"Agriculture, forestry and fishing (A)",2010,393864640,122020808,A
HKG,"Agriculture, forestry and fishing (A)",2011,444244608,121274408,A
HKG,"Agriculture, forestry and fishing (A)",2012,449047552,143623024,A
HKG,"Agriculture, forestry and fishing (A)",2013,446879840,157942240,A
HKG,"Agriculture, forestry and fishing (A)",2014,476394176,192930608,A
HKG,"Agriculture, forestry and fishing (A)",2015,463895264,210275104,A
HKG,"Agriculture, forestry and fishing (A)",2016,506425344,244516736,A
HKG,"Agriculture, forestry and fishing (A)",2017,486318272,222756864,A
HKG,"Agriculture, forestry and fishing (A)",2018,,,A
HKG,Manufacturing (C),2010,24967413760,3914190848,C
HKG,Manufacturing (C),2011,28279033856,3928314624,C
HKG,Manufacturing (C),2012,26353405952,3945120512,C
HKG,Manufacturing (C),2013,23220860928,3888086528,C
HKG,Manufacturing (C),2014,22022461440,3596169728,C
HKG,Manufacturing (C),2015,23319121920,3446447616,C
HKG,Manufacturing (C),2016,26238912512,3458275584,C
HKG,Manufacturing (C),2017,26849773568,3502903040,C
HKG,Manufacturing (C),2018,,,C
HKG,Mining and quarrying (B),2010,21881370,8881262,B
HKG,Mining and quarrying (B),2011,,,B
HKG,Mining and quarrying (B),2012,,,B
HKG,Mining and quarrying (B),2013,,,B
HKG,Mining and quarrying (B),2014,,,B
HKG,Mining and quarrying (B),2015,,,B
HKG,Mining and quarrying (B),2016,,,B
HKG,Mining and quarrying (B),2017,,,B
HKG,Mining and quarrying (B),2018,,,B
HRV,"Agriculture, forestry and fishing (A)",2010,4860157952,2482443264,A
HRV,"Agriculture, forestry and fishing (A)",2011,5062342656,2493417728,A
HRV,"Agriculture, forestry and fishing (A)",2012,4258847488,1871308416,A
HRV,"Agriculture, forestry and fishing (A)",2013,4207993600,1990558848,A
HRV,"Agriculture, forestry and fishing (A)",2014,3720421632,1702160384,A
HRV,"Agriculture, forestry and fishing (A)",2015,3172067328,1493459712,A
HRV,"Agriculture, forestry and fishing (A)",2016,3320971520,1618868096,A
HRV,"Agriculture, forestry and fishing (A)",2017,,1664006912,A
HRV,"Agriculture, forestry and fishing (A)",2018,,1781040768,A
HRV,Manufacturing (C),2010,24261500928,8026667008,C
HRV,Manufacturing (C),2011,26808569856,8708969472,C
HRV,Manufacturing (C),2012,20358129664,6894528000,C
HRV,Manufacturing (C),2013,20037126144,6890170880,C
HRV,Manufacturing (C),2014,20662470656,7092889088,C
HRV,Manufacturing (C),2015,18106241024,6191953920,C
HRV,Manufacturing (C),2016,18587537408,6541310976,C
HRV,Manufacturing (C),2017,,6886996480,C
HRV,Manufacturing (C),2018,,7257926144,C
HRV,Mining and quarrying (B),2010,4506521088,1393613184,B
HRV,Mining and quarrying (B),2011,4979537408,1682731904,B
HRV,Mining and quarrying (B),2012,4988759552,1655131136,B
HRV,Mining and quarrying (B),2013,4719292928,1425621504,B
HRV,Mining and quarrying (B),2014,3945884928,1088121088,B
HRV,Mining and quarrying (B),2015,2680954624,772610880,B
HRV,Mining and quarrying (B),2016,2323291648,711255808,B
HRV,Mining and quarrying (B),2017,,,B
HRV,Mining and quarrying (B),2018,,,B
HRV,Services,2010,91577638912,57734582272,S
HRV,Services,2011,96864018432,60589092864,S
HRV,Services,2012,44119748608,27356977152,S
HRV,Services,2013,45680066560,28035223552,S
HRV,Services,2014,45981102080,27973496832,S
HRV,Services,2015,39531921408,23737051136,S
HRV,Services,2016,41804513280,24695347200,S
HRV,Services,2017,,,S
HRV,Services,2018,,,S
HUN,"Agriculture, forestry and fishing (A)",2010,10040897536,3910371840,A
HUN,"Agriculture, forestry and fishing (A)",2011,12932665344,5499241472,A
HUN,"Agriculture, forestry and fishing (A)",2012,11826173952,4916697088,A
HUN,"Agriculture, forestry and fishing (A)",2013,12652155904,5207832064,A
HUN,"Agriculture, forestry and fishing (A)",2014,12737943552,5557453824,A
HUN,"Agriculture, forestry and fishing (A)",2015,10649706496,4604720128,A
HUN,"Agriculture, forestry and fishing (A)",2016,11007971328,4879115776,A
HUN,"Agriculture, forestry and fishing (A)",2017,11526530048,5247136256,A
HUN,"Agriculture, forestry and fishing (A)",2018,,,A
HUN,Manufacturing (C),2010,102011002880,23855013888,C
HUN,Manufacturing (C),2011,116864212992,26232619008,C
HUN,Manufacturing (C),2012,103701905408,23893475328,C
HUN,Manufacturing (C),2013,108031614976,25547016192,C
HUN,Manufacturing (C),2014,112397393920,27356475392,C
HUN,Manufacturing (C),2015,100099391488,25236881408,C
HUN,Manufacturing (C),2016,100417052672,25035603968,C
HUN,Manufacturing (C),2017,108763922432,27389233152,C
HUN,Manufacturing (C),2018,,,C
HUN,Mining and quarrying (B),2010,486481536,239453696,B
HUN,Mining and quarrying (B),2011,553435648,302529184,B
HUN,Mining and quarrying (B),2012,500892544,285903200,B
HUN,Mining and quarrying (B),2013,523467200,267444496,B
HUN,Mining and quarrying (B),2014,525714208,253364480,B
HUN,Mining and quarrying (B),2015,369087040,171025584,B
HUN,Mining and quarrying (B),2016,346404672,159017008,B
HUN,Mining and quarrying (B),2017,454336224,241293584,B
HUN,Mining and quarrying (B),2018,,,B
HUN,Services,2010,105963307008,62815522816,S
HUN,Services,2011,111847251968,66317078528,S
HUN,Services,2012,99568648192,59538493440,S
HUN,Services,2013,105119801344,62907764736,S
HUN,Services,2014,107569741824,64256491520,S
HUN,Services,2015,93523492864,55295127552,S
HUN,Services,2016,98058862592,58523783168,S
HUN,Services,2017,109945430016,65054691328,S
HUN,Services,2018,,,S
IND,"Agriculture, forestry and fishing (A)",2010,,,A
IND,"Agriculture, forestry and fishing (A)",2011,416775569408,321819803648,A
IND,"Agriculture, forestry and fishing (A)",2012,410968129536,313471500288,A
IND,"Agriculture, forestry and fishing (A)",2013,431398944768,328744501248,A
IND,"Agriculture, forestry and fishing (A)",2014,447354863616,343048945664,A
IND,"Agriculture, forestry and fishing (A)",2015,450713354240,346890174464,A
IND,"Agriculture, forestry and fishing (A)",2016,476445442048,369669373952,A
IND,"Agriculture, forestry and fishing (A)",2017,,,A
IND,"Agriculture, forestry and fishing (A)",2018,,,A
IND,Manufacturing (C),2010,,,C
IND,Manufacturing (C),2011,1402052804608,302115258368,C
IND,Manufacturing (C),2012,1343667830784,294333546496,C
IND,Manufacturing (C),2013,1359859548160,292408688640,C
IND,Manufacturing (C),2014,1393008443392,307780419584,C
IND,Manufacturing (C),2015,1300777009152,329860448256,C
IND,Manufacturing (C),2016,1321179938816,346634289152,C
IND,Manufacturing (C),2017,,,C
IND,Manufacturing (C),2018,,,C
IND,Mining and quarrying (B),2010,,,B
IND,Mining and quarrying (B),2011,93887856640,55931514880,B
IND,Mining and quarrying (B),2012,92090662912,53491167232,B
IND,Mining and quarrying (B),2013,94914920448,50478645248,B
IND,Mining and quarrying (B),2014,91288125440,50545381376,B
IND,Mining and quarrying (B),2015,78565818368,46955708416,B
IND,Mining and quarrying (B),2016,84013301760,49549139968,B
IND,Mining and quarrying (B),2017,,,B
IND,Mining and quarrying (B),2018,,,B
IND,Services,2010,,,S
IND,Services,2011,1072929505280,682000908288,S
IND,Services,2012,1066035314688,683218567168,S
IND,Services,2013,1112800231424,711296548864,S
IND,Services,2014,1221522227200,779402805248,S
IND,Services,2015,1279403491328,824862900224,S
IND,Services,2016,1394920259584,872140177408,S
IND,Services,2017,,,S
IND,Services,2018,,,S
IRL,"Agriculture, forestry and fishing (A)",2010,8212350976,2112166912,A
IRL,"Agriculture, forestry and fishing (A)",2011,10690285568,2882242816,A
IRL,"Agriculture, forestry and fishing (A)",2012,10145890304,2204579328,A
IRL,"Agriculture, forestry and fishing (A)",2013,11234847744,2595321600,A
IRL,"Agriculture, forestry and fishing (A)",2014,10897313792,3213098496,A
IRL,"Agriculture, forestry and fishing (A)",2015,9225734144,2548465152,A
IRL,"Agriculture, forestry and fishing (A)",2016,10104687616,2808330496,A
IRL,"Agriculture, forestry and fishing (A)",2017,13822340096,3890298368,A
IRL,"Agriculture, forestry and fishing (A)",2018,,,A
IRL,Manufacturing (C),2010,119143841792,43235512320,C
IRL,Manufacturing (C),2011,130430287872,49987248128,C
IRL,Manufacturing (C),2012,127559008256,45262905344,C
IRL,Manufacturing (C),2013,138537975808,46803169280,C
IRL,Manufacturing (C),2014,153356025856,51817811968,C
IRL,Manufacturing (C),2015,211310772224,100286201856,C
IRL,Manufacturing (C),2016,215573266432,96816291840,C
IRL,Manufacturing (C),2017,238495793152,106035249152,C
IRL,Manufacturing (C),2018,,,C
IRL,Mining and quarrying (B),2010,2082915456,910365760,B
IRL,Mining and quarrying (B),2011,2538985984,988525440,B
IRL,Mining and quarrying (B),2012,1571950464,1128730496,B
IRL,Mining and quarrying (B),2013,1383456768,983507904,B
IRL,Mining and quarrying (B),2014,1301568000,1188323584,B
IRL,Mining and quarrying (B),2015,1185656192,441216160,B
IRL,Mining and quarrying (B),2016,1492980992,555580416,B
IRL,Mining and quarrying (B),2017,1703307136,633848704,B
IRL,Mining and quarrying (B),2018,,,B
IRL,Services,2010,277841707008,126892630016,S
IRL,Services,2011,260128505856,131875790848,S
IRL,Services,2012,275443843072,124706414592,S
IRL,Services,2013,298034987008,133638881280,S
IRL,Services,2014,315107213312,145192599552,S
IRL,Services,2015,287553290240,135809957888,S
IRL,Services,2016,319099404288,147143655424,S
IRL,Services,2017,349667590144,163240378368,S
IRL,Services,2018,,,S
ISL,"Agriculture, forestry and fishing (A)",2010,1465215616,864676416,A
ISL,"Agriculture, forestry and fishing (A)",2011,1773845376,996956608,A
ISL,"Agriculture, forestry and fishing (A)",2012,1747124096,966755648,A
ISL,"Agriculture, forestry and fishing (A)",2013,1787446400,936144256,A
ISL,"Agriculture, forestry and fishing (A)",2014,1756503808,919330752,A
ISL,"Agriculture, forestry and fishing (A)",2015,1673178624,910705216,A
ISL,"Agriculture, forestry and fishing (A)",2016,1738224640,951289152,A
ISL,"Agriculture, forestry and fishing (A)",2017,,,A
ISL,"Agriculture, forestry and fishing (A)",2018,,,A
ISL,Manufacturing (C),2010,5445243904,1741253632,C
ISL,Manufacturing (C),2011,6419370496,1935632384,C
ISL,Manufacturing (C),2012,6213662720,1668605440,C
ISL,Manufacturing (C),2013,6519904768,1816953472,C
ISL,Manufacturing (C),2014,6901891072,1892584448,C
ISL,Manufacturing (C),2015,6488313344,1757096576,C
ISL,Manufacturing (C),2016,6647674880,1945447168,C
ISL,Manufacturing (C),2017,,,C
ISL,Manufacturing (C),2018,,,C
ISL,Mining and quarrying (B),2010,19581598,7076024.5,B
ISL,Mining and quarrying (B),2011,24099834,8574330,B
ISL,Mining and quarrying (B),2012,25956228,8567439,B
ISL,Mining and quarrying (B),2013,30785682,12313973,B
ISL,Mining and quarrying (B),2014,39997140,14988549,B
ISL,Mining and quarrying (B),2015,35827256,13900571,B
ISL,Mining and quarrying (B),2016,43737612,16907362,B
ISL,Mining and quarrying (B),2017,,,B
ISL,Mining and quarrying (B),2018,,,B
ISL,Services,2010,13955521536,7368529408,S
ISL,Services,2011,15653213184,7940859904,S
ISL,Services,2012,15709587456,7926002176,S
ISL,Services,2013,17065024512,8748062720,S
ISL,Services,2014,18922842112,9620909056,S
ISL,Services,2015,18233640960,9437847552,S
ISL,Services,2016,21433632768,11420655616,S
ISL,Services,2017,,,S
ISL,Services,2018,,,S
ISR,"Agriculture, forestry and fishing (A)",2010,7090713088,3606336000,A
ISR,"Agriculture, forestry and fishing (A)",2011,8175221760,4092641280,A
ISR,"Agriculture, forestry and fishing (A)",2012,7403418112,3270035200,A
ISR,"Agriculture, forestry and fishing (A)",2013,8202985984,3690914560,A
ISR,"Agriculture, forestry and fishing (A)",2014,8413815296,3625844736,A
ISR,"Agriculture, forestry and fishing (A)",2015,7447450624,3574632192,A
ISR,"Agriculture, forestry and fishing (A)",2016,7837645312,3863232000,A
ISR,"Agriculture, forestry and fishing (A)",2017,8394370048,4260803840,A
ISR,"Agriculture, forestry and fishing (A)",2018,,,A
ISR,Manufacturing (C),2010,98642542592,33548230656,C
ISR,Manufacturing (C),2011,111275745280,36670001152,C
ISR,Manufacturing (C),2012,110700380160,36619780096,C
ISR,Manufacturing (C),2013,115415924736,38197239808,C
ISR,Manufacturing (C),2014,111763939328,39380926464,C
ISR,Manufacturing (C),2015,100997898240,39110500352,C
ISR,Manufacturing (C),2016,99386638336,40067784704,C
ISR,Manufacturing (C),2017,106724007936,43873193984,C
ISR,Manufacturing (C),2018,,,C
ITA,"Agriculture, forestry and fishing (A)",2010,68255846400,37672493056,A
ITA,"Agriculture, forestry and fishing (A)",2011,77884071936,42983858176,A
ITA,"Agriculture, forestry and fishing (A)",2012,73902841856,40725102592,A
ITA,"Agriculture, forestry and fishing (A)",2013,79340576768,44643627008,A
ITA,"Agriculture, forestry and fishing (A)",2014,75658911744,41816817664,A
ITA,"Agriculture, forestry and fishing (A)",2015,64676945920,37018451968,A
ITA,"Agriculture, forestry and fishing (A)",2016,62288535552,35202396160,A
ITA,"Agriculture, forestry and fishing (A)",2017,65481854976,37256208384,A
ITA,"Agriculture, forestry and fishing (A)",2018,,,A
ITA,Manufacturing (C),2010,1187786915840,302633287680,C
ITA,Manufacturing (C),2011,1321339453440,323218276352,C
ITA,Manufacturing (C),2012,1171495845888,286265802752,C
ITA,Manufacturing (C),2013,1183371624448,295030128640,C
ITA,Manufacturing (C),2014,1190262996992,299780702208,C
ITA,Manufacturing (C),2015,999381532672,263931478016,C
ITA,Manufacturing (C),2016,997207900160,276196229120,C
ITA,Manufacturing (C),2017,1063997669376,290765930496,C
ITA,Manufacturing (C),2018,,,C
ITA,Mining and quarrying (B),2010,11253346304,6094849536,B
ITA,Mining and quarrying (B),2011,13246125056,7609123328,B
ITA,Mining and quarrying (B),2012,13995074560,8738747392,B
ITA,Mining and quarrying (B),2013,14372229120,8739548160,B
ITA,Mining and quarrying (B),2014,13715840000,7450364928,B
ITA,Mining and quarrying (B),2015,10333004800,4847017984,B
ITA,Mining and quarrying (B),2016,8800543744,4092884736,B
ITA,Mining and quarrying (B),2017,9106699264,4274826496,B
ITA,Mining and quarrying (B),2018,,,B
ITA,Services,2010,1917585981440,1172419510272,S
ITA,Services,2011,2046892572672,1252279582720,S
ITA,Services,2012,1857366917120,1143697833984,S
ITA,Services,2013,1912856248320,1181195304960,S
ITA,Services,2014,1939053346816,1199256633344,S
ITA,Services,2015,1646345322496,1012052918272,S
ITA,Services,2016,1660584460288,1026128347136,S
ITA,Services,2017,1724893364224,1064569667584,S
ITA,Services,2018,,,S
JOR,"Agriculture, forestry and fishing (A)",2010,2588732416,1109778816,A
JOR,"Agriculture, forestry and fishing (A)",2011,2643662080,1183838080,A
JOR,"Agriculture, forestry and fishing (A)",2012,2450704384,1196121472,A
JOR,"Agriculture, forestry and fishing (A)",2013,2673239552,1412279552,A
JOR,"Agriculture, forestry and fishing (A)",2014,3018309888,1672847872,A
JOR,"Agriculture, forestry and fishing (A)",2015,3238028288,1938904960,A
JOR,"Agriculture, forestry and fishing (A)",2016,3633803008,2056564224,A
JOR,"Agriculture, forestry and fishing (A)",2017,,,A
JOR,"Agriculture, forestry and fishing (A)",2018,,,A
JOR,Manufacturing (C),2010,17923944448,5366607872,C
JOR,Manufacturing (C),2011,18839437312,5957216256,C
JOR,Manufacturing (C),2012,20487323648,6211272704,C
JOR,Manufacturing (C),2013,24481691648,6940572160,C
JOR,Manufacturing (C),2014,25059155968,7257576448,C
JOR,Manufacturing (C),2015,22291550208,7404065792,C
JOR,Manufacturing (C),2016,21291550720,7506113536,C
JOR,Manufacturing (C),2017,,,C
JOR,Manufacturing (C),2018,,,C
JOR,Mining and quarrying (B),2010,1081690112,756011136,B
JOR,Mining and quarrying (B),2011,1316901504,971900416,B
JOR,Mining and quarrying (B),2012,1228169088,874833536,B
JOR,Mining and quarrying (B),2013,945070464,682281664,B
JOR,Mining and quarrying (B),2014,1083098624,816805440,B
JOR,Mining and quarrying (B),2015,1205633792,938861120,B
JOR,Mining and quarrying (B),2016,1263380352,783238464,B
JOR,Mining and quarrying (B),2017,,,B
JOR,Mining and quarrying (B),2018,,,B
JOR,Services,2010,19611267072,13785513984,S
JOR,Services,2011,21661972480,14994915328,S
JOR,Services,2012,23238029312,16413803520,S
JOR,Services,2013,25292959744,17844314112,S
JOR,Services,2014,26767605760,18978304000,S
JOR,Services,2015,27418310656,19967989760,S
JOR,Services,2016,28745070592,20872054784,S
JOR,Services,2017,,,S
JOR,Services,2018,,,S
JPN,"Agriculture, forestry and fishing (A)",2010,136582553600,64429346816,A
JPN,"Agriculture, forestry and fishing (A)",2011,146732695552,67985244160,A
JPN,"Agriculture, forestry and fishing (A)",2012,151950491648,71935918080,A
JPN,"Agriculture, forestry and fishing (A)",2013,127656296448,58287427584,A
JPN,"Agriculture, forestry and fishing (A)",2014,118234234880,53480689664,A
JPN,"Agriculture, forestry and fishing (A)",2015,105385615360,48894603264,A
JPN,"Agriculture, forestry and fishing (A)",2016,122598989824,59665657856,A
JPN,"Agriculture, forestry and fishing (A)",2017,118931619840,57797300224,A
JPN,"Agriculture, forestry and fishing (A)",2018,,,A
JPN,Manufacturing (C),2010,3451833286656,1187502227456,C
JPN,Manufacturing (C),2011,3747845767168,1210908540928,C
JPN,Manufacturing (C),2012,3743856197632,1223988477952,C
JPN,Manufacturing (C),2013,3101477044224,1002078404608,C
JPN,Manufacturing (C),2014,2993385897984,957049536512,C
JPN,Manufacturing (C),2015,2640819257344,913595629568,C
JPN,Manufacturing (C),2016,2819410100224,1018601406464,C
JPN,Manufacturing (C),2017,2860251873280,1007330721792,C
JPN,Manufacturing (C),2018,,,C
JPN,Mining and quarrying (B),2010,9302815744,3459790592,B
JPN,Mining and quarrying (B),2011,9638249472,3921960704,B
JPN,Mining and quarrying (B),2012,9754299392,3630759936,B
JPN,Mining and quarrying (B),2013,8417382912,3276785152,B
JPN,Mining and quarrying (B),2014,8129707008,3230928384,B
JPN,Mining and quarrying (B),2015,6774394368,2605663488,B
JPN,Mining and quarrying (B),2016,6992184320,2628848128,B
JPN,Mining and quarrying (B),2017,7009245696,2685302528,B
JPN,Mining and quarrying (B),2018,,,B
KAZ,"Agriculture, forestry and fishing (A)",2010,13334189056,6677716480,A
KAZ,"Agriculture, forestry and fishing (A)",2011,16957333504,9610084352,A
KAZ,"Agriculture, forestry and fishing (A)",2012,16431721472,8919665664,A
KAZ,"Agriculture, forestry and fishing (A)",2013,18595194880,10656947200,A
KAZ,"Agriculture, forestry and fishing (A)",2014,16531006464,9586305024,A
KAZ,"Agriculture, forestry and fishing (A)",2015,16705726464,8685703168,A
KAZ,"Agriculture, forestry and fishing (A)",2016,11659104256,6254406144,A
KAZ,"Agriculture, forestry and fishing (A)",2017,13791281152,7101763072,A
KAZ,"Agriculture, forestry and fishing (A)",2018,,,A
KAZ,Manufacturing (C),2010,33170839552,16760911872,C
KAZ,Manufacturing (C),2011,42462777344,21355675648,C
KAZ,Manufacturing (C),2012,45854752768,23047903232,C
KAZ,Manufacturing (C),2013,48584450048,25166028800,C
KAZ,Manufacturing (C),2014,43334643712,22846201856,C
KAZ,Manufacturing (C),2015,35453661184,18946664448,C
KAZ,Manufacturing (C),2016,29969436672,15553824768,C
KAZ,Manufacturing (C),2017,36687839232,18235803648,C
KAZ,Manufacturing (C),2018,,,C
KAZ,Mining and quarrying (B),2010,53154070528,28836945920,B
KAZ,Mining and quarrying (B),2011,73365430272,34123751424,B
KAZ,Mining and quarrying (B),2012,75232944128,35468124160,B
KAZ,Mining and quarrying (B),2013,77680992256,36006862848,B
KAZ,Mining and quarrying (B),2014,68194570240,33387556864,B
KAZ,Mining and quarrying (B),2015,39386468352,23319382016,B
KAZ,Mining and quarrying (B),2016,32261742592,17675143168,B
KAZ,Mining and quarrying (B),2017,44334432256,22223335424,B
KAZ,Mining and quarrying (B),2018,,,B
KAZ,Services,2010,96244850688,57165824000,S
KAZ,Services,2011,100379312128,68032241664,S
KAZ,Services,2012,112358039552,75685773312,S
KAZ,Services,2013,131261358080,90063314944,S
KAZ,Services,2014,127929188352,85918048256,S
KAZ,Services,2015,118647701504,77655334912,S
KAZ,Services,2016,90193698816,56246648832,S
KAZ,Services,2017,103052148736,67535278080,S
KAZ,Services,2018,,,S
KEN,"Agriculture, forestry and fishing (A)",2010,12119939072,9931542528,A
KEN,"Agriculture, forestry and fishing (A)",2011,13364738048,11035575296,A
KEN,"Agriculture, forestry and fishing (A)",2012,15795384320,13177099264,A
KEN,"Agriculture, forestry and fishing (A)",2013,17443004416,14569336832,A
KEN,"Agriculture, forestry and fishing (A)",2014,20050546688,16868008960,A
KEN,"Agriculture, forestry and fishing (A)",2015,22537068544,19325349888,A
KEN,"Agriculture, forestry and fishing (A)",2016,24934653952,21498609664,A
